"id","operator_control_number","difficulty_date","submission_date","operator_designator_id","submitter_designator_id","submitter_type_code","receiving_region_code","receiving_district_office","sdr_type","nature_condition_a","nature_condition_b","nature_condition_c","precautionary_proc_a","precautionary_proc_b","precautionary_proc_c","precautionary_proc_d","stage_of_operation","how_discovered","discrepancy","aircraft_id","operator_id","jasc_code","engine_make","engine_model","engine_serial_number","engine_total_time","engine_total_cycles","propeller_make","propeller_model","propeller_serial_number","propeller_total_time","propeller_total_cycles","part_make","part_name","part_number","part_serial_number","part_condition","part_location","part_total_time","part_total_cycles","part_time_since","part_since_code","component_make","component_model","component_name","component_part_number","component_serial_number","component_location","component_total_time","component_total_cycles","component_time_since","component_since_code","fuselage_station_from","fuselage_station_to","stringer_from","stringer_from_side","stringer_to","stringer_to_side","wing_station_from","wing_station_from_side","wing_station_to","wing_station_to_side","butt_line_from","butt_line_from_side","butt_line_to","butt_line_to_side","water_line_from","water_line_to","crack_length","number_of_cracks","corrosion_level","structural_other","aog_flag","severity","emer_flag","divert_flag","fail_flag","fault_flag","inter_flag","fire_flag","leak_flag","press_flag","elec_flag","fuel_flag","hyd_flag","flightctrl_flag","struct_flag","mel_flag","failed_part","jasc_code_description","ata_chapter","ata_chapter_description"
16771,"AALA202412206718","2024-12-20","2024-12-20",7,7,"A","SW","21","A","O","","","K","","","","IN","V","AIRCRAFT IN BASE MAINTENANCE: CRACK IN CENTER WING BOX FORWARD SPAR UPPER SHEAR FITTING AT BS 540 AND LBL 40.87. REPLACED SHEAR FITTING PER AARD 57-14-00-1 REPAIR 1. THIS ACCOMPLISHES BOEING SB-737-57-1309.",547,7,"5320","","","","","","","","","","","BOEING","FITTING","111A24011","","CRACKED","ZONE 100","","","","","","","","","","","","","","","540","","","","","","","","","","40.87","L","","","","","1.0",1,"","","",0,"","","","","","","","","","","","",1,"","other","FUSELAGE MISCELLANEOUS STRUCTURE",53,"Fuselage"
16772,"AALA202412114313","2024-12-08","2024-12-11",7,7,"A","SW","21","A","L","","","K","","","","IN","C","AIRCRAFT WAS NOT GROUNDED: AFT LEFT DOOR EXTERIOR EMERGENCY EXIT LIGHT INOPERATIVE.**SUPPLEMENTAL REPORT FOR (AALA202412094313): RELAMPED, OPERTIONAL CHECK. PER AMM 33-51-04**(CLOSED).",474,7,"3350","","","","","","","","","","","","LAMP","8100037801","","INOPERATIVE","ZONE 200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","door","EMERGENCY LIGHTING",33,"Lights"
16775,"AALA202412233849","2024-12-22","2024-12-23",7,7,"A","SW","21","A","B","","","A","","","","CR","O","AIRCRAFT WAS GROUNDED: AN EMERGENCY WAS DECLARED DUE TO: ODOR OF SMOKE THROUGHOUT CABIN DURING CRUISE; AIRCRAFT DIVERTED TO AND LANDED SAFELY AT CLT. ACCOMPLISHED JOB CARD 08L00021001 INITIAL TROUBLESHOOTING. UPON INSPECTION OF FORWARD GALLEY EQUIPMENT FOUND A PLASTIC GALLEY CART TAMPER SEAL MELTED ONTO AN OVEN TRAY. ACCOMPLISHED ELECTRICAL FAULT TROUBLESHOOTING. NO DEFECTS NOTED AT THIS TIME.",991,7,"2530","","","","","","","","","","","","SEAL","","","MELTED","ZONE 900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,3,1,1,"",1,"",1,"","",1,"","","","",1,"CND","BUFFET/GALLEYS",25,"Equipment / Furnishings"
16776,"AALA202412239260","2024-12-21","2024-12-23",7,7,"A","SW","21","A","O","","","O","","","","NR","O","AIRCRAFT WAS NOT GROUNDED: EMERGENCY EXIT LIGHT HANGING ROW 31C. CHECK AND SECURED EMERGENCY EXIT LIGHT AT SEAT 31C. PER AMM 33-51-00",1148,7,"3350","","","","","","","","","","","","LIGHT","","","DETACHED","ZONE 200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","other","EMERGENCY LIGHTING",33,"Lights"
16777,"AALA202412240369","2024-12-23","2024-12-24",7,7,"A","SW","21","A","O","","","K","","","","IN","V","AIRCRAFT IN BASE MAINTENANCE: CRACK IN FORWARD CARGO COMPARTMENT FLOOR STRUCTURE BAFFLE CLIP AT STA 500F, BL 0. REPLACED CLIP PER AARD 51-00-05-1 .",514,7,"5320","","","","","","","","","","","BOEING","ANGLE","CBF16993","","CRACKED","ZONE 100","","","","","","","","","","","","","","","500F","","","","","","","","","","0.0","","","","","","",1,"","","",0,"","","","","","","","",1,"","","",1,"","other","FUSELAGE MISCELLANEOUS STRUCTURE",53,"Fuselage"
25039,"AALA202502249867","2025-02-22","2025-02-24",7,7,"A","SW","21","A","B","","","O","","","","NR","O","AIRCRAFT WAS GROUNDED: FLIGHT ATTENDANTS REPORT FUEL AND OIL TYPE SMELL IN FORWARD CABIN AND GALLEY. ACCOMPLISHED SOF JC 08L00021001. AIRCRAFT WAS INSPECTED AND SOURCE OF ODOR IS DUE TO POTABLE WATER SOURCE NEEDING TREATMENT. NO FURTHER FINDINGS.",853,7,"3810","","","","","","","","","","","","POTABLE WATER","","","ODOR","ZONE 100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,3,"","","","","",1,"","","","","","","",1,"other","POTABLE WATER SYSTEM",38,"Water / Waste"
16798,"AALA202501095108","2024-12-07","2025-01-09",7,7,"A","SW","21","A","O","","","K","","","","IN","V","AIRCRAFT IN BASE MAINTENANCE: CORROSION ON PASSENGER CABIN FLOORBEAM UPPER CHORD (T-CAP) AT STA 947, LBL 4. REPAIRED CHORD PER SRM 53-70-51-2R-5.",514,7,"5315","","","","","","","","","","","BOEING","FLOORBEAM","","","CORRODED","ZONE 200","","","","","","","","","","","","","","","947","","","","","","","","","","4.0","L","","","","","","","2.0","","",0,"","","","","","","","","","","","",1,"","other","FUSELAGE MAIN, FLOOR BEAM",53,"Fuselage"
16802,"AALA202412039697","2024-12-02","2024-12-03",7,7,"A","SW","21","A","B","","","O","","","","NR","O","AIRCRAFT WAS GROUNDED: COMPLY WITH TASK CARD 08L00021001 B737NG SMOKE ODOR FUMES INITIAL TROUBLESHOOTING BEFORE FURTHER FLIGHT. ACCOMPLISHED TASK CARF08L00021. FOUND LEFT HAND RECIRCULATION FAN FINS MOTOR WITH BURNING SMELL. REMOVED AND REPLACED LEFT-HAND RECIRCULATION FAN (AALA202412032693), PER AMM 21-25-02. REMOVED AND REPLACED LEFT-HAND (AALA202412033548) AND RIGHT-HAND (AALA202412039697) RECIRCULATION FILTER, PER AMM 21-25-01. PERFORMED RECIRCULATION SYSTEM TEST, PER AMM 21-25-01. NO BURNING SMELLS IN THE CABIN OPERTIONAL CHECK GOOD.",304,7,"2120","","","","","","","","","","","","AIR FILTER","","","ODOR","ZONE 100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,3,"","","","","",1,"","","","","","","",1,"fan","AIR DISTRIBUTION SYSTEM",21,"Air Conditioning"
16822,"AALA202412189703","2024-12-17","2024-12-18",7,7,"A","SW","21","A","O","","","K","","","","IN","V","AIRCRAFT IN BASE MAINTENANCE: UPON REMOVAL OF SHEAR FITTINGS ON UPPER CENTER WINGBOX BETWEEN BS 540 AND BS 550, HAS VAPOR BARRIER DISBONDED. APPLIED PRIMER AND VAPOR BARRIER ON UPPER CENTER WING BOX BETWEEN BS 540 AND BS 550, MTERIAL THICKNESS WITHIN LIMITS. PER B737-NG AMM 28-11-00-300-804.",1391,7,"5312","","","","","","","","","","","","VAPOR BARRIER","","","DEBONDED","ZONE 100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,"","","","","","","","","","","","","","","other","FUSELAGE MAIN, BULKHEAD",53,"Fuselage"
16823,"AALA202412192345","2024-12-19","2024-12-19",7,7,"A","SW","21","A","O","","","K","","","","IN","V","AIRCRAFT IN BASE MAINTENANCE: CRACKED BAFFLE CLIP LOCATED IN FORWARD CARGO COMPARTMENT AT BS 500G, S26L. REPLACED BAFFLE CLIP PER AARD 51-00-05-1.",514,7,"5320","","","","","","","","","","","BOEING","ANGLE","","","CRACKED","ZONE 100","","","","","","","","","","","","","","","500G","","26","L","","","","","","","","","","","","","1.0",1,"","","",0,"","","","","","","","","","","","",1,"","other","FUSELAGE MISCELLANEOUS STRUCTURE",53,"Fuselage"
16832,"AALA202412105558","2024-12-10","2024-12-10",7,7,"A","SW","21","A","O","","","K","","","","IN","V","AIRCRAFT IN BASE MAINTENANCE: CRACK IN PASSENGER CABIN FLOOR BREAK ASSEBMLY PANEL LOCATED AT STA 540, FROM BL 0 TO LBL 21. REPLACED BREAK ASSEMBLY PANEL PER AARD 51-00-05-1.",647,7,"5315","","","","","","","","","","","BOEING","FLOORBEAM","143A524035","","CRACKED","ZONE 200","","","","","","","","","","","","","","","540","","","","","","","","","","0.0","","21.0","L","","","",1,"","","",0,"","","","","","","","","","","","",1,"","panel","FUSELAGE MAIN, FLOOR BEAM",53,"Fuselage"
16833,"AALA202412110729","2024-12-09","2024-12-11",7,7,"A","SW","21","A","O","","","K","","","","IN","V","AIRCRAFT IN BASE MAINTENANCE: RIGHT HAND SIDE OF FUSELAGE EXTERNAL POWER PANEL LOWER CUTOUT SKIN IS BENT WITH CRACK. LOCATED BETWEEN STA 229 AND STA 235.8 AND BETWEEN S21R AND S22R. ACCOMPLISHED DOUBLER REPAIR PER SRM 53-10-15-2R-4.",486,7,"5330","","","","","","","","","","","","SKIN","","","CRACKED","ZONE 100","","","","","","","","","","","","","","","229","235.8","21","R","22","R","","","","","","","","","","","3.0",1,"","","",0,"","","",1,"","","","","","","","",1,"","panel","FUSELAGE MAIN, PLATE/SKIN",53,"Fuselage"
16835,"AALA202412235491","2024-12-22","2024-12-23",7,7,"A","SW","21","A","O","","","K","","","","IN","V","AIRCRAFT IN BASE MAINTENANCE: PASSENGER CABIN FLOOR STRUCTURE WEB WORN, LOCATED BETWEEN STA 380 AND STA 400 AT BL 0. REPLACED WEB PER AARD 51-00-05-01.",514,7,"5320","","","","","","","","","","","BOEING","WEB","143A5410200","","WORN","ZONE 200","","","","","","","","","","","","","","","380","400","","","","","","","","","0.0","","","","","","","","","","",0,"","","","","","","","",1,"","","","","","other","FUSELAGE MISCELLANEOUS STRUCTURE",53,"Fuselage"
16836,"AALA202412235125","2024-12-20","2024-12-23",7,7,"A","SW","21","A","J","","","A","","","","CR","O","AIRCRAFT WAS GROUNDED: AN EMERGENCY WAS DECLARED DUE TO: AT FL370 THE CAPT PITOT LIGHT ILLUMINATED; AIRCRAFT DIVERTED TO AND LANDED SAFELY AT CLT. FOUND D11294 CONNECTOR WITH 1 WIRE PULLED OUT REMOVED AND REPLACED D11294 (AALA202412228643), PER SWPM 20-30-22 AND REMOVED AND REPLACED CAPTAIN PITOT (AALA202412235125), PER AMM 34-11-01 OPERTIONAL AND LEAK CHECK GOOD.",868,7,"3411","","","","","","","","","","","","PITOT HEAD","","","FAULTED","ZONE 200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,3,1,1,"","","","","","","","","","","","","other","PITOT/STATIC SYSTEM",34,"Navigation"
16841,"AALA202412313972","2024-12-29","2024-12-31",7,7,"A","SW","21","A","K","","","A","","","","CR","O","AIRCRAFT WAS GROUNDED: AN EMERGENCY WAS DECLARED AND THE AIRCRAFT DIVERTED TO ORD DUE TO THE FLIGHT CREW REPORTING THAT THE FIRST-CLASS LAVATORY SINK STARTED LEAKING 1 1/2 HOURS INTO FLIGHT. THE FLIGHT ATTENDANTS WERE UNABLE TO CONTROL LEAK WITH THE SHUT OFF VALVE WHICH FLOODED THE FIRST CLASS AREA AND BEYOND. THE AIRCRAFT LANDED SAFELY AT ORD AND TAXIED TO THE GATE UNDER ITS OWN POWER. MAINTENANCE FOUND THE FORWARD LAVATORY FAUCET AND SUPPLY LINE (AALA202412312098) LEAKING AND REPLACED THEM PER CMM 25-47-63. MAINTENANCE ALSO FOUND THE FORWARD LAVATORY SHUT OFF SELECTOR VALVE (AALA202412313972) LEAKING AND REPLACED IT PER AMM 38-11-07. A SATISFACTORY LEAK / OPERATIONAL CHECK WAS ACCOMPLISHED.",1352,7,"3810","","","","","","","","","","","","SELECTOR VALVE","D71D30336111","","LEAKING","ZONE 900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,3,1,1,"","","","","","","","","","","","","valve","POTABLE WATER SYSTEM",38,"Water / Waste"
16848,"AALA202412161866","2024-12-15","2024-12-16",7,7,"A","SW","21","A","O","","","K","","","","IN","V","AIRCRAFT IN BASE MAINTENANCE: CENTER WING BOX FORWARD SPAR UPPER SHEAR FITTING LOCATED AT BS 540 AND RBL 15.04 WORN. REPLACED SHEAR FITTING PER AARD 57-14-00-1 REPAIR 1. THIS ACCOMPLISHES BOEING SB-737-57-1309.",722,7,"5320","","","","","","","","","","","BOEING","FITTING","111A24011","","WORN","ZONE 100","","","","","","","","","","","","","","","540","","","","","","","","","","15.04","R","","","","","","","","","",0,"","","","","","","","","","","","","","","other","FUSELAGE MISCELLANEOUS STRUCTURE",53,"Fuselage"
16877,"AALA202412284314","2024-12-27","2024-12-28",7,7,"A","SW","21","A","O","","","K","","","","NR","V","AIRCRAFT WAS NOT GROUNDED: FLIGHT CREW REPORTED THAT THE L1 DOOR SLIDE IS PROTRUDING OUT THE BOTTOM OF THE CASING BY THE GIRT BAR AND LOOSE. MAINTENANCE REMOVED AND REINSTALLED L1 SLIDE PACK PER AMM 25-66-01. SLIDE STOWS AS REQUIRED.",885,7,"2565","","","","","","","","","","","BFGOODRICH","SLIDE","5A3307701","","LOOSE","ZONE 800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,"","","","","","","",1,1,"","","","","","pack","ESCAPE SLIDE",25,"Equipment / Furnishings"
16879,"AALA202412300474","2024-12-18","2024-12-30",7,7,"A","SW","21","A","O","","","K","","","","IN","V","AIRCRAFT IN BASE MAINTENANCE: CORROSION ON FORWARD CARGO COMPARTMENT TRANSITION PANEL AT STA 500E, LBL 25. REPLACED TRANSITION PANEL PER AARD 51-00-05-1.",975,7,"5320","","","","","","","","","","","BOEING","TRANSITION PANEL","143A7501187","","CORRODED","ZONE 100","","","","","","","","","","","","","","","500E","","","","","","","","","","25.0","L","","","","","","","2.0","","",0,"","","","","","","","","","","","",1,"","panel","FUSELAGE MISCELLANEOUS STRUCTURE",53,"Fuselage"
16880,"AALA202412293097","2024-12-27","2024-12-29",7,7,"A","SW","21","A","O","","","O","","","","TX","O","AIRCRAFT WAS GROUNDED: FLIGHT CREW REPORTED THAT THE L1 DOOR WILL NOT CLOSE. MAINTENANCE REPLACED UPPER HINGE ARM PIN AT ENTRY DOOR L1 PER AARD 52-10-00-4 AND ACCOMPLISHED ENTRY DOOR ARM ADJUSTMENT AT ENTRY DOOR L1 PER AMM 52-11-21.",161,7,"5210","","","","","","","","","","","BOEING","PIN","141A60761","","MIGRATED","ZONE 800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,3,"","","","","","","","","","","","","","","hinge","PASSENGER/CREW DOORS",52,"Doors"
16882,"AALA202501024023","2024-12-30","2025-01-02",7,7,"A","SW","21","A","J","","","O","","","","NR","O","AIRCRAFT WAS GROUNDED: THE # 2 ENGINE FUEL FILTER BYPASS LIGHT ILLUMINATED FOR TWO MINUTES AFTER TAKEOFF AND REPEATEDLY THROUGHOUT THE FLIGHT. MAINTENANCE REPLACED THE #2 ENGINE FULE FILTER PER AMM 73-11-02 (AALA202501026652) AND THE FUEL FILTER DIFFERENTIAL PRESSURE SWITCH PER AMM 73-34-01. (AALA202501024023) A SATISFACTORY LEAK / OPERATIONAL CHECK WAS ACCOMPLISHED.",533,7,"7310","CFMINT","CFM567B242","962502.0",34814,14854,"","","","","","PALL","PRESSURE SWITCH","QA07995","","FAULTED","NR 2 ENGINE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,3,"","","","","","","","","","","","","","","engine","ENGINE FUEL DISTRIBUTION",73,"Engine - Fuel And Control"
16902,"AALA202409197168","2024-09-04","2024-09-19",7,7,"A","SW","21","A","O","","","K","","","","IN","V","AIRCRAFT IN BASE MAINTENANCE: CORROSION ON AFT PASSENGER FLOOR SUPPORT AT STA 990, FROM RBL 34 TO RBL 41. REPLACED SUPPORT PER AARD 51-00-05.",398,7,"5320","","","","","","","","","","","BOEING","FLOOR SUPPORT","147A57102","","CORRODED","ZONE 200","","","","","","","","","","","","","","","990","","","","","","","","","","34.0","R","41.0","L","","","","","2.0","","",0,"","","","","","","","","","","","",1,"","other","FUSELAGE MISCELLANEOUS STRUCTURE",53,"Fuselage"
16903,"AALA202409125926","2024-09-09","2024-09-12",7,7,"A","SW","21","A","O","","","K","","","","IN","V","AIRCRAFT IN BASE MAINTENANCE: CORROSION ON FORWARD CARGO COMPARTMENT FLOOR STRUCTURE BAFFLE FROM STA 500G TO STA 500H, S26L. REPLACED BAFFLE PER AARD 51-00-05-1.",429,7,"5320","","","","","","","","","","","BOEING","BAFFLE","143A751021","","CORRODED","ZONE 100","","","","","","","","","","","","","","","500G","500H","26.0","L","","","","","","","","","","","","","","","","","",0,"","","","","","","","",1,"","","",1,"","other","FUSELAGE MISCELLANEOUS STRUCTURE",53,"Fuselage"
16906,"AALA202409163174","2024-09-09","2024-09-16",7,7,"A","SW","21","A","O","","","K","","","","IN","V","AIRCRAFT IN BASE MAINTENANCE: CORROSION ON FORWARD CARGO COMPARTMENT BAFFLE FROM STA 500H TO STA 5001, S25L. REPLACED BAFFLE PER AARD 51-00-05-1",398,7,"5320","","","","","","","","","","","BOEING","BAFFLE","143A751021","","CORRODED","ZONE 100","","","","","","","","","","","","","","","500H","500I","25.0","L","","","","","","","","","","","","","","","2.0","","",0,"","","","","","","","","","","","",1,"","other","FUSELAGE MISCELLANEOUS STRUCTURE",53,"Fuselage"
16918,"AALA202409164643","2024-09-14","2024-09-16",7,7,"A","SW","21","A","O","","","K","","","","IN","V","AIRCRAFT IN BASE MAINTENANCE: CRACK IN CENTER WING BOX FORWARD SPAR UPPER SHEAR FITTING AT BS 540 AND RBL 6.14. REPLACED SHEAR FITTING PER AARD 57-14-00-1 REPAIR 1. THIS ACCOMPLISHES BOEING SB-737-57-1309.",104,7,"5320","","","","","","","","","","","BOEING","FITTING","111A24012","","CRACKED","ZONE 100","","","","","","","","","","","","","","","540","","","","","","","","","","6.14","R","","","","","",1,"","","",0,"","","","","","","","","","","","",1,"","other","FUSELAGE MISCELLANEOUS STRUCTURE",53,"Fuselage"
16919,"AALA202409160566","2024-09-04","2024-09-16",7,7,"A","SW","21","A","O","","","K","","","","IN","V","AIRCRAFT IN BASE MAINTENANCE: CRACK IN PASSENGER CABIN FLOOR STRUCTURE INTERCOSTAL AT STA 335, LBL 46. REPLACED INTERCOSTAL PER AARD 51-00-05-1.",905,7,"5320","","","","","","","","","","","BOEING","FLOOR SUPPORT","141A5410141","","CRACKED","ZONE 200","","","","","","","","","","","","","","","335","","","","","","","","","","46.0","L","","","","","2.0",1,"","","",0,"","","","","","","","",1,"","","",1,"","other","FUSELAGE MISCELLANEOUS STRUCTURE",53,"Fuselage"
16920,"AALA202409164207","2024-09-05","2024-09-16",7,7,"A","SW","21","A","O","","","K","","","","IN","V","AIRCRAFT IN BASE MAINTENANCE: CORROSION ON FORWARD CARGO COMPARTMENT TRANSITION PANEL FROM STA 500D+10 INCHES TO STA 500I, LBL 24. REPLACED TRANSITION PANEL PER SRM 53-00-53-2R REPAIR 5, AND AARD 51-00-05-1.",398,7,"5320","","","","","","","","","","","BOEING","TRANSITION PANEL","143A7501U187","","CORRODED","ZONE 100","","","","","","","","","","","","","","","500D","500I","","","","","","","","","24.0","L","","","","","","","2.0","","",0,"","","","","","","","","","","","",1,"","panel","FUSELAGE MISCELLANEOUS STRUCTURE",53,"Fuselage"
16923,"AALA202409176384","2024-09-17","2024-09-17",7,7,"A","SW","21","A","O","","","K","","","","IN","V","AIRCRAFT IN BASE MAINTENANCE: ELONGATED HOLE ON STUB FRAME STIFFENER AT STA 663.75, S17R. REPAIRED STIFFENER PER EA 357053.",847,7,"5320","","","","","","","","","","","BOEING","STIFFENER","144A24144","","OUT OF TOLERANCE","ZONE 100","","","","","","","","","","","","","","","663.75","","17.0","R","","","","","","","","","","","206.0","","","","","","",0,"","","","","","","","","","","","",1,"","other","FUSELAGE MISCELLANEOUS STRUCTURE",53,"Fuselage"
16924,"AALA202409166964","2024-09-15","2024-09-16",7,7,"A","SW","21","A","O","","","O","","","","NR","O","AIRCRAFT WAS NOT GROUNDED: FORWARD LAVATORY DOOR DIFFICULT TO OPEN AND CLOSE. APPEARS TO BE BINDING AT BOTTOM CORNER. ADJUSTED LAVATORY DOOR. OPERTIONAL CHECK GOOD. PER AMM 52-50-00.",991,7,"5250","","","","","","","","","","","","DOOR","","","OUT OF ADJUST","ZONE 800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,"","","","","","","","","","","",1,"","","door","FIXED INNER DOORS",52,"Doors"
16925,"AALA202409179441","2024-09-11","2024-09-17",7,7,"A","SW","21","A","J","","","K","","","","CR","9","AIRCRAFT WAS NOT GROUNDED: RIGHT WING AFT FUEL PUMP ILLUMINATED DURING CRUISE. PERFORMED FUEL TRANSFER FROM RIGHT HAND TANK TO CENTER TANK WITH RIGH HAND AFT PUMP RUN ONLY, PER AMM 28-26-00. LOW PRESSURE LIGHT COME ON BUT THE PUMP RUNNING AND FUEL TRANSFER NORMAL. SUSPECT LOW PRESSURE SWITCH BAD. REMOVE AND REPLACED LOW PRESSURE SWITCH S152 AT RIGHT HAND AFT FUEL PUMP. OPERTIONAL CHECK GOOD. PER AMM 28-42-11.",1226,7,"2822","","","","","","","","","","","","PRESSURE SWITCH","","","FAILED","ZONE 600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,"","","",1,"","","","","",1,"","","","","switch","FUEL BOOST PUMP",28,"Fuel"
16926,"AALA202409176358","2024-09-16","2024-09-17",7,7,"A","SW","21","A","L","","","K","","","","IN","C","AIRCRAFT WAS NOT GROUNDED: EXIT SIGN OVER AISLE NEAR ROW 16 FELL OFF. RESECURED EXIT SIGN OVER ROW 16. PER AMM 33-51-01.",1382,7,"3350","","","","","","","","","","","","SIGN","","","UNSECURE","ZONE 200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","other","EMERGENCY LIGHTING",33,"Lights"
16932,"AALA202409255236","2024-09-20","2024-09-25",7,7,"A","SW","21","A","O","","","K","","","","IN","V","AIRCRAFT IN BASE MAINTENANCE: CORROSION ON FORWARD CARGO COMPARTMENT, AFT BULKHEAD LOWER LOBE RAIL ASSEMBLY AT STA 500I, FROM LBL 30 TO RBL 30. REPLACED RAIL ASSEMBLY PER AARD 51-00-05-1.",780,7,"5310","","","","","","","","","","","BOEING","RAIL","143A948535","","CORRODED","ZONE 100","","","","","","","","","","","","","","","500I","","","","","","","","","","30.0","L","30.0","R","","","","","2.0","","",0,"","","",1,"","","","","","","","",1,"","other","FUSELAGE MAIN, STRUCTURE",53,"Fuselage"
16935,"AALA202409123451","2024-09-11","2024-09-12",7,7,"A","SW","21","A","O","","","K","","","","IN","V","AIRCRAFT IN BASE MAINTENANCE: CRACK IN CENTER WING BOX FORWARD SPAR UPPER SHEAR FITTING AT BS 540 AND RBL 54.60. REPLACED SHEAR FITTING PER AARD 57-14-00-1 REPAIR 1. THIS ACCOMPLISHES BOEING SB-737-57-1309.",686,7,"5320","","","","","","","","","","","BOEING","FITTING","111A24011","","CRACKED","ZONE 200","","","","","","","","","","","","","","","540","","","","","","","","","","54.6","R","","","","","2.0",1,"","","",0,"","","","","","","","","","","","",1,"","other","FUSELAGE MISCELLANEOUS STRUCTURE",53,"Fuselage"
16947,"AALA202409301884","2024-09-18","2024-09-30",7,7,"A","SW","21","A","O","","","K","","","","IN","V","AIRCRAFT IN BASE MAINTENANCE: CRACK IN BAFFLE ATTACH CLIP AT STA 500H, S26R. REPLACED CLIP PER AARD 51-00-05-1.",970,7,"5320","","","","","","","","","","","BOEING","ATTACH ANGLE","143A7502154","","CRACKED","ZONE 100","","","","","","","","","","","","","","","500H","","26.0","R","","","","","","","","","","","","","",1,"","","",0,"","","","","","","","","","","","",1,"","other","FUSELAGE MISCELLANEOUS STRUCTURE",53,"Fuselage"
16948,"AALA202409290327","2024-09-29","2024-09-29",7,7,"A","SW","21","A","O","","","A","","","","CL","O","AIRCRAFT WAS NOT GROUNDED: CLIMBING THROUGH 13,400 FEET VERY VERY LOUD SQUEAL IN FLIGHT DECK, SOME SORT OF PRESSURIZATION LEAK AROUND FO SIDE NEAR WINDOWS. DESCENDED TO 10,000 ALL PRESSURIZATION INDICATIONS NORMAL. NOISE REMAINED. DIVERTED TO JFK AT 7000 STOPPED FOR REMAINDER OF FLIGHT. MAINTENANCE FOUND F/O EYEBROW DRAIN TUBE DISLODGED FROM CLIP AND CAUGHT BETWEENWINDOW AND SEAL CAUSING LEAK.. REINSTALLED DRAIN TUBE BACK UNDERCLIP ..PRESSURIZED A/C IAW AMM 05-51-91 NO LEAKS NOTED.",679,7,"5610","","","","","","","","","","","BOEING","DRAIN LINE","","","DISLODGED","ZONE 200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,"",1,"","","","","",1,"","","","","","","window","FLIGHT COMPARTMENT WINDOWS",56,"Windows"
